id,ia,distance,data,tipo
fbfccdd2-326f-4881-9de6-01cf09c35ddb,98.38,"[0.6353,0.4533,0.4139,1.0232,0.5594,0.7146,1.0872,0.6635,1.185,1.1384,1.125,0.7351,1.4029,1.1918,1.8059,0.8444,0.9308,0.7401,0.2692,0.8576,0.6528,0.6308,0.7674,0.6015,1.5668,0.7839,0.9382,0.568,0.9641,0.5054,0.8245,1.1921,0.6527,1.1079,1.1505,0.6198,1.1344,0.8693,1.5689,1.0342,1.3217,1.0336,1.5193,1.5742,1.6944,0.8,1.4041,0.9881,0.9919,0.6428,0.6845,0.8431,0.6122,2.1145,0.7015,1.2748,0.9203,2.4162,1.9193,0.6689,1.1106,1.1772,0.7261,0.9875,1.5147,0.9211,1.2876,0.7125,0.9663,0.4839,0.6099,0.5885,1.0623,0.7934,0.5453,0.6904,0.9733,0.8478,1.0522,1.1596,2.1581,1.3182,1.0458,0.6191,1.3758,1.3958,0.7314,0.8997,1.4375,1.2033,0.7645,0.6846,0.7863,0.5856,0.9783,0.8963,0.7763,0.7454,1.1533,0.5798]","[0.40059,1.1621,0.03951,0.76578,0.75016,0.68143,0.0]",normal
fc6ab326-a2b7-4e63-8dcb-4a183c8fca33,146.75,"[0.6736,0.3703,0.26,0.417,0.5633,0.8433,0.8281,0.5644,1.2821,0.6417,0.6346,1.2132,3.3936,2.0458,2.5877,1.7222,2.1132,2.4357,3.2246,3.157,1.7471,3.5186,3.6355,3.147,2.8766,2.8101,2.5929,2.3994,3.261,2.2267,3.1819,2.3498,2.0335,2.3435,3.7236,2.0757,3.3377,2.6759,1.6792,2.5443,2.0593,2.1598,2.7045,2.515,0.5175,0.6616,0.3878,0.3788,1.4572,1.8155,1.5571,1.3923,1.2015,1.3458,1.2079,1.6688,1.5482,1.5159,1.5269,1.2393,1.368,0.1384,0.3631,0.6234,1.1516,0.7502,0.8897,0.6685,0.6985,0.3246,1.3915,0.7428,1.2554,0.7993,1.4311,0.9208,1.3465,0.466,0.5617,2.5591,0.2891,1.0934,0.6368,1.0104,0.4268,1.2141,0.6937,0.6794,1.0671,0.8458,1.0261,0.8878,1.024,0.6189,0.8829,0.6308,0.291,0.9988,0.7698,1.2163]","[1.1587,1.4983,0.03951,-0.85955,-0.37787,-0.94572,0.0]",normal
010ed75d-08ba-4383-8fc7-93f051d2d14b,62.49,"[1.037,0.4191,0.5506,0.4,0.1267,0.4264,0.2651,1.0618,0.6479,0.7335,0.3691,0.3084,0.5162,0.291,0.2367,0.598,0.1867,0.506,0.514,0.4881,0.4391,0.4763,0.3551,0.2829,0.4999,0.1632,0.4444,0.3157,0.8389,0.9356,0.4379,0.3019,0.5876,0.2847,0.6407,0.2044,0.581,0.6784,0.4169,0.6557,0.6802,0.5076,0.553,0.2436,0.5607,1.1846,0.5142,0.9756,0.4205,0.8644,0.6338,0.9623,0.4294,0.5153,0.5363,0.6921,0.4577,0.6123,0.7247,0.5254,0.6514,0.1224,0.3659,0.5156,0.5361,0.9056,0.6663,1.241,0.9588,0.4794,1.3298,0.8769,0.2268,1.1539,1.1749,0.6325,1.866,1.2498,0.5939,0.5321,1.1009,0.8976,0.5183,0.5832,1.0512,1.1204,1.1105,0.3504,0.7051,1.152,0.4999,1.0025,0.5444,0.9457,0.3529,0.5155,0.8182,0.2845,0.2711,0.7747]","[-0.10875,-0.32422,-0.23098,0.78772,1.7953,1.1873,0.0]",normal
0193becf-1b6a-4fc7-b977-b2df1d4a7d87,63.44,"[0.6798,0.665,0.9547,0.8961,0.8589,0.8353,0.7889,0.728,0.5118,0.9198,0.5792,0.8161,0.5145,0.6496,0.7844,0.7822,0.6927,0.6915,0.6406,0.6646,0.7645,0.8432,0.6868,0.445,0.6237,1.0073,0.6623,0.808,0.5673,0.8373,1.0114,0.8917,0.7072,0.9219,0.585,0.7145,0.3613,0.8124,0.8313,0.4282,0.7095,0.6011,0.9529,0.4654,0.4407,0.5832,0.4344,0.8235,0.7267,0.4482,0.4042,0.6587,1.0056,0.1385,0.363,0.6051,0.7729,0.6043,1.112,0.4751,0.421,0.916,0.7219,0.4918,0.6511,0.5154,0.4676,0.4234,0.6728,0.5189,0.3676,0.7617,0.5887,0.7784,0.5833,0.7847,0.396,0.3619,0.4034,1.0693,0.5694,0.4011,0.7048,0.6659,0.4744,0.4364,0.4386,0.3258,0.4116,0.7539,0.3479,0.4832,0.4181,0.3567,0.6921,0.6452,0.653,0.4632,0.4905,0.3263]","[0.48579,0.082755,-0.095734,0.9392,0.97474,0.98005,0.0]",normal
028a53ec-d010-4cab-a427-af7800d92098,78.31,"[0.9851,0.4991,0.8819,0.5233,0.5128,0.5707,0.6799,0.9255,0.6915,0.8985,0.5075,1.0744,0.7768,0.7001,0.6997,0.7213,1.0034,0.8193,0.5664,0.6822,0.625,0.519,0.6483,0.4989,1.008,1.0263,0.5421,0.5349,0.4589,0.7666,0.6469,0.3712,0.9061,0.7353,0.7386,1.0411,1.3082,0.7213,0.8794,0.8304,0.9203,0.6577,0.4869,0.7694,0.5817,1.0569,0.6893,0.7476,0.7846,0.4996,0.6971,0.5551,0.6088,0.6697,0.6638,1.2048,1.0267,0.8201,0.8477,1.0319,0.8516,1.0298,0.8975,0.842,0.766,0.7652,0.938,0.7591,1.0927,0.7326,0.604,0.9705,0.7993,0.8445,0.6734,0.8238,1.137,0.9153,0.9627,0.5968,0.7675,0.8167,0.6923,1.1239,0.5698,0.8379,0.8925,0.6838,0.5571,0.7374,0.8653,0.8507,0.9915,0.6524,0.6645,1.0571,0.8879,1.0554,1.2115,0.5489]","[0.1687,0.1845,0.44524,1.6633,0.19441,1.1751,0.0]",normal
0299a469-a422-4248-9faf-5f676a664aae,66.48,"[0.8858,0.7112,0.5656,0.7324,0.576,0.6825,0.7392,0.66,0.6045,0.4167,0.5515,0.714,0.7942,0.6518,0.5408,0.6786,0.3172,0.8197,0.7684,0.7281,0.6753,0.2892,1.008,0.4197,0.6422,0.5007,0.7875,0.5712,0.4853,0.9316,0.6738,0.6627,0.491,0.869,0.4805,0.4906,0.7545,0.4091,0.5418,0.6954,0.9014,0.4782,0.486,0.2534,0.6328,0.7941,0.38,0.6674,0.4434,0.7993,1.0541,0.5528,0.36,0.2708,0.8121,0.7121,0.4663,0.8009,0.4512,0.7045,0.6076,0.6124,0.4928,0.5002,0.5649,0.8358,0.696,0.4113,0.6199,0.5118,0.7609,0.4733,0.725,0.7061,0.7189,0.7529,0.7338,1.0703,0.3715,0.5934,1.0232,0.7555,0.5849,0.8483,0.644,0.6138,0.8093,0.7021,1.0683,1.0644,1.061,0.6535,0.9341,0.4096,0.8141,0.8702,0.8235,0.8094,0.7012,0.9933]","[0.16294,0.11814,1.0764,1.0713,-3.4398E-4,1.2665,0.0]",normal
030e1e41-f28a-4b32-a6e5-9e41519d19ff,62.02,"[0.5244,0.4137,0.5497,0.7608,0.5112,0.6096,0.6404,0.5228,0.6048,0.3222,0.2988,0.5418,0.3264,0.2617,0.8297,0.4942,0.5016,0.498,0.4334,0.5207,0.5267,0.5809,0.6771,0.5418,0.9531,0.5461,0.5841,0.5186,0.4371,0.4298,0.5036,0.4138,0.2644,0.5626,0.5309,0.4357,0.2744,0.5595,0.43,0.3495,0.2426,0.4776,0.8073,0.4345,0.8724,0.9674,0.8418,1.0859,0.4235,0.8896,0.6603,1.1436,0.4039,1.3817,0.445,0.4005,0.5356,0.6015,0.6572,0.668,0.6101,0.8407,1.0656,0.7666,0.6002,1.0961,0.4766,0.4728,1.2265,0.6229,0.6581,0.8503,0.6587,0.567,0.5529,0.7422,0.7544,0.4834,0.8191,0.5591,1.062,0.8027,0.5341,1.346,0.2945,0.5654,0.5202,0.3616,0.841,1.4102,0.906,0.5694,0.3717,0.4781,0.7199,0.5766,0.4037,0.5046,0.8133,0.2871]","[0.14465,-0.36403,-0.095734,0.79869,0.64769,1.4767,0.0]",normal
03c9d771-700a-4889-9678-526902645a7a,92.76,"[0.8586,0.5204,0.8099,1.1145,0.6574,0.8963,0.6423,0.9167,1.1023,0.6906,1.1225,0.6881,1.0498,0.9096,1.2819,1.4644,0.849,0.9339,0.8235,0.7861,0.9599,1.0394,0.7298,0.3892,0.588,0.6272,1.6486,1.1761,0.7616,1.3034,0.6819,0.9516,1.1371,0.6324,0.7702,1.0349,0.5634,0.651,1.27,0.9477,0.6609,0.9225,0.915,1.1593,1.2328,0.7492,0.7884,0.6743,0.6927,1.1488,1.2167,1.2646,0.7433,0.9847,0.8197,0.9749,0.6889,1.0467,1.0569,0.7357,1.0283,1.1307,1.0888,1.2579,0.8626,0.7962,1.137,0.5299,1.0068,0.5142,0.7758,0.8794,0.5455,1.3083,0.9392,0.8362,0.9972,1.1061,0.7328,0.515,0.6639,1.0733,0.9267,0.4444,1.2014,1.331,1.3184,0.8017,1.1144,1.3585,1.2182,1.0922,0.9578,1.2028,0.8496,0.9791,1.2382,1.1794,0.852,0.5084]","[0.2993,0.46318,1.0313,0.61008,0.071071,0.88254,0.0]",normal
064e0ad8-fecf-4548-9613-e24d0d00746b,75.28,"[1.3469,0.6881,1.0183,0.3519,0.6548,0.5977,0.3944,0.5084,0.2926,0.5501,0.6209,0.7822,0.315,0.3564,0.6996,0.3696,0.5561,0.418,0.703,0.4702,0.5661,0.3955,0.3356,0.7976,0.3535,0.4794,0.837,0.8905,0.5786,0.6176,0.4161,0.727,0.771,0.5428,0.5402,0.5637,0.6242,0.3384,0.3757,0.6615,0.7068,0.589,0.6614,0.6164,0.5971,0.4264,0.5045,0.9252,0.5864,0.3946,0.2473,0.3155,0.2733,0.3554,0.9604,0.5693,0.7536,0.5746,1.1704,0.599,0.4881,0.6304,1.8174,1.7126,0.7239,2.2405,1.2992,0.802,1.4398,1.4533,0.7326,1.2473,0.9888,0.9846,1.5277,0.6312,1.4204,0.8599,0.6477,0.5057,0.5499,0.6636,0.4967,0.3438,0.5843,0.5676,1.4053,1.2858,1.9845,0.6997,2.12,1.5514,0.7765,0.7001,0.5757,1.2797,0.6905,0.9865,0.454,0.4774]","[-0.18903,-0.43038,0.084592,0.35058,1.0571,0.91606,0.0]",normal
07a87e43-3b67-4cc1-9e65-1235b423f180,66.31,"[0.6084,0.7169,0.797,0.717,0.6251,0.5242,0.4796,0.6552,0.7611,0.496,0.5336,0.5012,0.4315,0.9897,0.5297,0.4665,0.872,0.7684,1.1013,0.8375,0.6826,0.5028,0.512,0.3645,0.9745,0.6499,0.3041,0.4598,0.988,0.7033,0.962,0.5687,0.8107,0.9677,0.7294,0.8278,1.0262,0.9746,1.1262,0.6077,1.1531,0.6749,0.626,0.4432,0.7201,0.7185,0.8054,0.6372,0.8801,0.7383,0.7734,0.5857,0.5225,0.7225,0.5695,0.818,0.5605,0.8215,0.6365,0.7572,0.8278,0.7319,0.7426,0.6947,0.9853,0.7796,0.622,0.3759,0.4109,0.4179,0.5456,0.3094,0.5345,0.4476,0.6501,0.423,0.7666,0.5161,0.6923,0.4451,0.468,0.8425,0.4589,0.5138,0.9036,0.703,0.4713,0.7011,0.6162,0.6087,1.1824,0.5676,0.3998,0.7402,0.6778,0.5497,0.448,0.4172,0.363,0.4402]","[0.48494,0.016401,-0.1859,0.94426,1.4697,1.236,0.0]",normal
0a753162-4deb-4d9b-bc58-464a81a56ee3,226.03,"[1.2422,1.8951,1.7402,2.1074,3.2157,2.9194,2.2317,2.2442,2.7438,2.447,2.4411,1.1267,1.534,1.985,2.7373,1.8178,2.8448,3.0059,1.0492,1.2212,1.1221,1.2488,2.6606,1.3227,1.3146,0.97,0.5381,1.813,0.5305,0.6488,0.438,1.7909,0.8096,2.0678,0.5509,1.87,0.4783,2.1186,1.1919,0.8047,2.4963,2.433,0.7054,2.923,3.2155,3.5075,2.2332,2.6977,0.8504,1.4047,0.8252,1.7962,2.8579,3.2942,2.3052,3.0194,3.1274,1.8772,1.3335,2.1138,3.0846,2.9195,2.0191,3.0846,2.9383,2.7989,2.6639,3.1337,3.095,3.535,2.0517,2.822,3.2203,3.3587,3.4301,2.8844,3.4475,3.1325,3.0131,3.0562,1.24,3.6812,2.214,2.7697,3.2094,3.5052,3.4095,0.9528,2.6715,3.0479,3.0441,3.414,2.5985,2.4184,3.16,3.2475,2.7486,2.7617,3.1075,1.2875]","[-0.31607,-0.2844,3.6911,0.91979,0.37438,0.43462,0.0]",normal
0b1f71a8-0d5a-4e61-ba5d-4c8d3ed7d764,73.19,"[1.0837,0.5294,0.476,0.2616,1.1862,0.894,0.6944,1.1352,1.1144,1.0556,1.0639,0.7984,0.3912,0.816,1.0242,1.0446,0.6332,0.8977,1.0892,1.165,0.8988,0.6197,1.1393,0.5351,0.7658,1.2204,0.3694,0.5254,0.9277,0.96,0.6901,0.8843,0.9834,1.4941,1.0447,0.5834,0.6579,1.0093,1.0688,0.6656,0.5601,0.7958,0.4898,1.0269,0.8195,0.6686,0.9075,0.43,0.6514,0.7257,0.6613,0.4672,0.8012,0.9861,0.5091,0.5777,0.9063,1.3946,0.7241,1.1768,0.5169,0.6277,0.5383,0.6025,0.4435,0.4823,0.4336,0.9084,0.4362,0.4203,0.4722,0.4799,0.4466,1.0858,0.4258,0.4754,0.7296,0.8439,0.7448,0.506,0.7581,0.7011,0.2757,0.6447,0.634,0.4598,0.8257,0.7472,0.5701,0.4593,0.4099,0.4782,0.2785,0.5559,0.7897,0.6634,0.6716,0.7557,0.8418,0.3717]","[0.52678,0.21546,-0.23098,1.0759,1.1846,1.0471,0.0]",normal
0b2ed173-6673-410e-b946-431eceeed83f,93.21,"[1.1606,0.4201,0.4556,0.717,0.9491,1.1592,0.9147,0.9289,0.7424,1.0076,0.8059,1.2438,0.9557,0.9326,0.8283,0.7607,0.3329,0.9813,0.8092,1.125,0.8987,0.5338,0.5244,1.0407,0.841,0.663,1.0393,0.7284,0.7903,0.5788,1.0901,0.9319,1.1327,1.0558,1.0271,0.6586,0.6896,0.8891,0.562,1.0073,0.5428,0.8165,1.3595,1.437,0.652,0.9453,1.1969,0.9851,1.3854,1.1171,1.0494,0.8732,1.0554,1.0017,0.712,0.6491,1.1551,0.8054,0.9597,0.9244,1.2802,0.9752,0.8102,0.4243,1.2406,0.9129,0.93,1.2264,1.2076,1.204,0.933,0.6952,0.7327,1.338,1.1571,0.9747,1.174,1.0053,1.0511,1.0345,1.4225,1.016,1.2425,0.7214,0.9449,0.5963,1.3501,0.9663,0.3646,1.0047,1.4796,0.9709,0.6249,0.9557,0.8513,1.307,1.0687,1.2376,0.7925,0.4482]","[-0.15854,-0.40826,1.437,1.2033,-0.37787,0.41938,0.0]",normal
0cbc9c2d-eaa9-44b8-b917-dc26c7214c77,195.62,"[1.9221,2.2981,1.7094,2.2424,1.9442,1.9027,2.1294,1.3869,2.1108,1.8876,1.6214,2.3837,1.0365,2.609,1.0583,1.8332,1.8828,2.1868,2.0208,2.4468,2.2278,2.2508,1.9183,1.8712,2.2134,2.2726,2.1476,1.8254,2.0344,1.8509,2.6763,1.4236,1.2721,2.3903,0.7372,2.0856,1.352,2.4636,1.7835,1.6589,2.2017,2.1638,0.6918,2.0935,1.5751,1.5122,2.5161,1.1427,1.6214,1.4946,1.8363,1.9388,2.1224,2.041,1.7614,2.1798,2.4719,2.3256,2.0633,1.4802,1.0145,2.2873,1.92,1.9608,1.4131,2.7307,2.1885,2.3991,1.1526,2.5283,2.0373,0.916,2.1929,2.3283,1.1063,2.6113,1.7327,2.0558,1.5457,1.5654,2.7339,1.6008,1.5385,2.7585,2.0707,2.4004,1.962,2.6944,3.0811,2.3603,1.9495,2.3983,2.4316,2.1855,2.3038,2.0798,2.1765,1.395,2.3374,1.1778]","[-0.19039,-0.38615,2.1133,2.9945,-0.37787,0.97091,0.0]",normal
0e66bd89-09d7-4d5f-914e-16bc26c8fa05,70.36,"[0.6314,0.559,0.4073,0.4756,0.5407,1.0429,0.4662,0.4472,0.7533,0.5181,0.5392,1.0354,0.6135,0.8493,0.5467,0.5368,0.6853,0.5722,0.3083,0.2779,0.4795,0.4785,0.6259,0.7423,1.2276,1.0012,0.3228,0.731,0.5788,0.8189,0.6667,0.406,0.6163,0.5698,0.4372,0.4252,0.6281,0.8184,0.4054,0.3661,0.5072,0.857,0.5624,0.9114,0.7151,0.6916,0.8047,0.7711,0.7365,0.6961,0.3639,0.9212,0.6883,0.7399,0.7736,0.7779,0.2832,0.7594,0.6578,0.9432,1.0006,0.6021,0.3051,0.7706,0.6606,0.3883,0.974,1.0794,1.0715,0.9823,0.73,1.2355,0.9634,0.6119,0.5898,0.7733,1.0255,0.6283,0.8202,1.0793,0.2941,0.8827,0.6447,0.88,1.1638,0.6213,1.0378,0.611,0.9587,0.5415,1.0645,0.6231,1.0034,0.8822,0.5237,0.3893,1.0853,0.7112,1.145,0.692]","[-0.43786,-0.31979,1.437,1.0485,0.10489,0.91606,0.0]",normal
0f4fefcb-5d39-4dd0-8e7a-1b75aa796831,109.72,"[1.1703,1.0237,1.007,1.1648,0.6836,1.058,1.0515,0.9307,0.8312,0.7033,0.3224,1.095,0.8539,0.5828,0.7166,0.7409,1.2525,1.0409,0.5488,1.3407,0.7494,1.3465,1.0484,0.9026,0.7556,1.3379,0.9795,1.2289,1.2789,1.284,1.1315,1.4111,1.676,1.2256,1.2707,1.2046,1.1074,1.9787,1.0268,0.9205,1.2048,0.717,1.2357,1.5246,1.1153,1.0083,1.7285,1.0591,1.4286,1.2626,1.4099,1.4094,1.2267,0.9224,1.1645,0.8208,0.8413,0.5509,0.8301,0.9729,1.1941,1.2793,0.9047,0.5644,0.5111,1.1817,0.805,1.304,1.0885,1.4381,1.1164,0.9701,1.2514,1.3688,1.177,1.5244,1.43,1.7985,1.0298,1.1871,1.1665,0.7451,1.2892,1.0794,1.2837,0.4415,1.2906,1.2775,1.2881,1.498,1.3451,1.2067,0.9483,0.8154,1.497,0.9987,0.7442,1.524,0.9274,0.8113]","[0.92686,-0.014564,-0.41131,0.96156,2.1256,0.75456,0.0]",normal
15c4a0df-5df6-425a-aabd-8f24e1e92a39,96.4,"[1.2528,1.1541,0.4524,0.7552,0.572,0.5935,1.0374,1.2333,0.6676,1.4181,0.2737,0.5161,0.6976,1.048,0.3814,0.7391,1.0099,0.7523,0.6201,1.0885,1.0859,1.1269,0.9578,1.1296,0.9498,1.3597,1.0302,0.4769,0.9448,0.8493,0.9731,1.0358,0.9867,1.0533,0.7828,0.9558,0.7417,1.1761,0.752,0.9616,1.0906,1.2522,1.1913,1.2706,0.8733,1.2467,1.0469,1.0944,1.0848,0.655,1.3808,0.6805,1.4192,1.272,1.0765,0.628,1.3078,0.9715,1.3931,1.2324,0.8333,0.9639,1.0196,1.19,0.8711,0.8739,1.0952,0.9557,0.9815,0.4181,1.1541,0.8104,1.0216,0.5958,1.1076,0.875,1.3648,1.0639,1.0632,1.112,0.6728,0.7545,1.044,0.9316,1.1676,1.3039,0.7849,0.9433,1.2326,1.3015,0.9189,1.0719,0.9938,1.08,1.3888,0.9328,0.3903,1.2009,0.8598,0.2952]","[-0.27186,-0.41711,0.44524,1.8223,0.52103,1.0501,0.0]",normal
168abf30-75c9-4447-9623-8f13b1ec5eb2,153.17,"[1.3364,1.9327,1.6051,1.637,1.7861,0.9648,1.3053,1.7925,1.3572,1.8736,1.0517,1.3156,2.1383,1.6279,1.5964,1.2357,0.3318,1.1406,1.5348,1.5737,0.8513,1.2728,1.4129,1.2232,1.0428,1.1469,2.1174,1.5746,1.584,2.9013,1.1894,1.9692,1.9597,1.9186,1.9107,2.5467,2.5778,3.315,2.0447,1.8841,1.1927,2.2347,2.2172,2.6632,1.2816,1.987,2.3216,1.3792,2.0649,1.5658,0.8945,0.948,1.0509,0.7974,1.2118,0.7448,1.5882,1.5377,1.2694,1.9399,2.0069,2.2059,2.1722,1.9525,1.9008,2.2449,2.4078,2.0201,1.2665,1.4665,1.2649,1.2054,0.5171,1.3793,1.0727,0.9739,1.2962,1.4727,1.0349,1.7032,0.7341,1.4003,1.5107,1.2814,1.7272,1.7238,2.0638,1.3034,1.4866,0.8223,1.1621,0.7891,1.2668,0.8549,0.948,1.351,1.2534,1.442,0.8194,1.1922]","[-0.52102,-0.43038,-0.27606,-0.44605,2.5397,0.83379,0.0]",normal
174e0c75-4804-483f-8638-c445900b5d64,61.78,"[0.5397,0.8246,0.471,0.9955,0.3136,0.4901,0.4288,0.4964,0.4533,0.5585,0.639,0.4763,0.3153,0.5358,0.6084,0.4639,0.7214,0.6413,0.5266,0.4172,0.6293,0.5573,0.6445,0.4564,0.4083,0.5331,0.4207,0.6164,0.5491,0.758,0.7396,0.2381,0.6807,0.7149,1.1669,0.4702,0.4961,0.5259,0.6334,0.7127,0.5408,0.6565,0.7493,0.7977,0.5296,0.5489,0.4574,0.7886,0.2441,0.5425,0.4217,0.5304,0.7736,0.307,0.6715,0.7171,0.9554,0.557,0.7268,0.5439,0.3638,0.6153,0.7184,0.5979,0.7014,0.5384,0.35,0.4641,0.9649,0.4553,0.6615,0.702,0.4833,0.6238,0.659,0.2303,1.0291,0.5877,1.2035,0.2914,0.8025,0.322,0.8608,0.7781,0.5635,0.9688,1.1241,0.8958,0.7937,0.5926,0.6933,0.6179,0.3293,1.0693,0.6234,0.8576,0.8993,0.6754,0.8469,0.2973]","[0.10756,-0.023412,0.76082,1.0295,0.62336,1.1659,0.0]",normal
1b165121-6979-4fcf-9f68-91c2a80162aa,73.94,"[0.5326,0.5839,0.636,0.6049,0.8123,0.5616,0.4153,0.4949,0.5716,0.8782,0.8646,0.7683,0.7373,0.7197,0.7086,0.7036,0.5079,0.8587,0.2638,0.8101,0.4507,0.8368,0.7922,1.0432,0.4118,0.7116,0.6696,0.6927,0.8624,0.801,0.5256,0.5968,0.9783,0.7091,1.1364,0.5886,0.5531,0.6267,0.7561,0.6402,0.6007,0.9939,0.9236,0.5521,0.8928,0.58,0.9132,0.5226,0.7066,0.9271,0.2392,0.7323,0.9133,0.7225,0.745,0.823,0.8725,0.4841,0.3123,0.9052,0.8412,0.5405,0.6732,0.9409,0.7906,0.569,0.2961,0.5809,0.9197,0.3733,0.7547,1.0175,0.9443,0.7984,0.5961,0.9767,0.8425,0.5445,1.1082,0.7022,0.6922,1.0998,0.7226,0.9495,0.721,0.6799,0.6894,1.0375,0.5921,1.0026,0.8968,0.7804,1.503,0.8629,1.0814,0.8336,0.5099,1.4349,0.8415,0.4196]","[-0.17345,-0.16939,0.62557,1.5455,0.22477,0.85816,0.0]",normal
1b6627ad-4ed9-4dcb-80a8-c6cd74841505,75.65,"[0.6109,0.8124,0.4929,0.5029,0.7196,0.8975,0.5035,0.6776,0.8914,0.5604,0.5399,0.8496,0.878,0.6642,0.5179,0.5111,0.4456,0.8404,0.6365,0.6732,0.784,0.918,0.8689,0.8632,0.9171,0.8802,0.2933,0.7901,0.5672,0.7014,0.8262,0.7703,0.6847,0.6507,0.646,0.7558,1.2261,1.0045,0.4808,0.7566,0.4162,0.6478,1.294,0.6481,0.9463,0.5652,0.8658,1.2426,0.3602,1.0517,0.6763,0.8508,0.2372,0.5691,1.1323,1.0232,0.7503,0.9058,0.7625,0.4139,0.5048,0.3823,0.6452,0.454,0.6943,0.9815,0.8685,1.212,0.3042,0.4494,0.5903,0.5821,0.5827,0.3954,0.7136,1.1584,0.9147,0.7911,1.3583,0.8675,0.6886,1.0596,0.9087,0.9459,0.5571,0.7768,0.8345,0.8982,1.118,0.6197,1.1322,0.7161,0.3411,0.9798,0.8655,1.7231,1.3646,0.4742,0.9189,0.3037]","[0.18767,0.016401,0.85098,0.68097,-0.37787,1.2451,0.0]",normal
1b8844b1-c278-4656-876d-4827a4e690c5,140.77,"[1.3235,1.1944,0.8999,1.4809,1.0863,1.5846,1.1572,1.2622,1.6283,1.5959,1.7917,1.6526,1.998,1.6655,1.6936,1.7168,1.5376,2.3153,1.6443,1.7973,1.638,1.5386,1.5692,1.9622,1.7533,1.6771,1.6975,1.8187,1.8041,1.5795,1.9859,1.8142,1.5896,1.8657,1.6809,1.829,1.4458,1.4967,1.5212,1.0469,1.5929,1.4762,1.3131,1.2956,1.469,1.5128,1.6421,1.1478,1.512,1.449,1.2927,1.0748,1.571,0.7653,1.4425,1.4987,1.39,1.6305,1.3052,1.3135,0.9234,1.0182,1.1142,1.521,1.2673,1.3796,1.3838,1.2597,1.4651,0.8738,1.4424,1.4411,0.9741,1.397,0.5782,1.2897,1.365,0.9364,1.5167,1.2588,0.7585,1.2321,0.9514,1.2364,0.6848,1.5648,1.0937,1.532,1.7213,1.6751,1.5084,1.4888,1.0944,1.2434,1.3746,1.1164,1.3812,0.6753,1.3127,0.6815]","[-0.1643,-0.14285,1.0313,1.2793,1.8748,0.97395,0.0]",normal
1c095f8f-50ab-49a8-af7f-0bf5201b4c1d,98.24,"[0.8925,0.8677,1.1488,0.9746,1.1964,1.6074,0.9441,0.6141,0.6071,0.6863,1.3366,0.7122,0.9338,0.8743,1.1036,0.5327,0.5654,0.6576,0.9045,0.6335,0.8198,0.864,0.6256,1.0544,0.841,1.0196,0.5288,0.7593,0.9378,1.2867,0.9204,0.491,1.5317,0.7986,0.9507,0.4034,0.5586,1.019,0.6088,1.9023,0.8908,1.4936,0.2879,1.0363,1.0229,0.6076,1.4221,0.7525,0.973,1.0883,0.8938,1.1018,0.6068,0.7628,0.8309,0.8939,1.291,1.1776,0.7159,1.1384,1.3239,1.1861,0.9372,0.7397,1.5238,1.774,0.8434,1.2399,1.2233,1.4089,1.6785,0.8448,1.1051,0.9843,1.456,1.6027,0.8942,2.1305,0.6806,1.2151,0.6102,0.7107,1.1551,0.9621,1.4041,0.9583,0.9698,0.5169,0.881,0.9799,1.5546,1.5386,1.0876,0.736,1.1123,0.9433,0.4668,1.0444,0.6042,0.5051]","[-0.097228,0.17565,2.2034,0.79784,-0.37787,1.0349,0.0]",normal
1c968b5b-8cf8-4f15-96ff-fd691259ae54,76.41,"[0.2796,0.3585,0.5683,0.8371,0.6513,0.4606,0.2934,0.3039,0.8981,0.4139,0.8252,0.4417,1.0657,0.6459,1.0415,0.5589,0.3904,0.8778,1.5608,0.723,0.6417,0.7213,1.5973,0.6234,0.8753,0.7324,1.5551,0.7706,0.3235,0.7756,0.7835,0.442,0.6452,0.9401,0.6598,0.8062,1.0426,0.7536,0.6542,0.4548,0.5928,0.509,0.8248,0.4215,0.8582,0.9019,1.0607,0.5124,0.6529,0.7094,0.4767,0.4732,0.3395,0.6047,0.6318,0.5468,0.9352,0.8233,1.1859,0.4793,1.0755,0.7039,0.6593,1.017,0.7005,0.4869,1.5299,1.4144,0.5169,0.609,0.7091,0.5993,0.7152,0.9267,0.4475,0.704,0.5052,0.912,0.7564,0.7745,0.8363,0.8658,1.4812,0.7677,0.9056,0.7898,0.8423,0.9899,1.2146,0.8179,0.9005,0.7713,2.0377,1.0067,1.0845,0.4562,0.7195,0.3692,1.0587,0.1971]","[-0.43261,-0.4525,1.0313,0.46704,0.34205,0.90996,0.0]",normal
